Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,92.09366607666016,98.30999755859376,98.94000244140624,96.80999755859376,98.7300033569336,26649300
2018-05-25,92.1405258178711,98.36000061035156,98.9800033569336,97.86000061035156,98.3000030517578,18363900
2018-05-29,91.8126449584961,98.01000213623048,98.87999725341795,97.2300033569336,97.83999633789062,28671000
2018-05-30,92.69319915771484,98.9499969482422,99.25,97.91000366210938,98.30999755859376,22158500
2018-05-31,92.59016418457033,98.83999633789062,99.98999786376952,98.61000061035156,99.29000091552734,34140900
2018-06-01,94.41686248779295,100.79000091552734,100.86000061035156,99.16999816894533,99.27999877929688,28655600
2018-06-04,95.24121856689452,101.66999816894533,101.86000061035156,100.8499984741211,101.26000213623048,27281600
2018-06-05,95.72834014892578,102.19000244140624,102.33000183105467,101.52999877929688,102.0,23514400
2018-06-06,96.00933837890624,102.48999786376952,102.5999984741211,101.9000015258789,102.4800033569336,21122900
2018-06-07,94.50115966796876,100.87999725341795,102.69000244140624,100.37999725341795,102.6500015258789,28232200
2018-06-08,95.20374298095705,101.62999725341795,101.9499969482422,100.54000091552734,101.08999633789062,22165100
2018-06-11,94.6604461669922,101.0500030517578,101.58999633789062,100.66999816894533,101.01000213623048,23490900
2018-06-12,94.90397644042967,101.30999755859376,101.4499969482422,100.75,101.0999984741211,18325200
2018-06-13,94.47306060791016,100.8499984741211,102.01000213623048,100.55999755859376,101.72000122070312,29492900
2018-06-14,95.00702667236328,101.41999816894533,102.02999877929688,101.0,101.6500015258789,25691800
2018-06-15,93.79859924316406,100.12999725341795,101.52999877929688,100.06999969482422,101.51000213623048,65738600
2018-06-18,94.4824676513672,100.86000061035156,101.11000061035156,99.41999816894533,100.01000213623048,23586000
2018-06-19,94.4824676513672,100.86000061035156,101.0,99.5,99.6500015258789,28653100
2018-06-20,95.4285659790039,101.87000274658205,102.5199966430664,101.12000274658205,101.37000274658205,26180800
2018-06-21,94.74474334716795,101.13999938964844,102.45999908447266,100.87999725341795,102.08000183105467,23198200
2018-06-22,94.0608901977539,100.41000366210938,100.7699966430664,99.62999725341795,100.41000366210938,38923100
2018-06-25,92.16862487792967,98.38999938964844,100.11000061035156,97.3000030517578,100.0,35433300
2018-06-26,92.81499481201172,99.08000183105467,100.08000183105467,98.75,98.81999969482422,26897200
2018-06-27,91.37236785888672,97.54000091552734,100.0199966430664,97.4000015258789,99.58000183105467,31298400
2018-06-28,92.39344024658205,98.62999725341795,99.11000061035156,97.26000213623048,97.37999725341795,26650700
2018-06-29,92.37470245361328,98.61000061035156,99.91000366210938,98.33000183105467,98.93000030517578,28053200
2018-07-02,93.68617248535156,100.01000213623048,100.05999755859376,98.0,98.0999984741211,19564500
2018-07-03,92.78688049316406,99.0500030517578,100.62999725341795,98.94000244140624,100.4800033569336,14670300
2018-07-05,93.45198822021484,99.76000213623048,99.91999816894533,99.02999877929688,99.5,18977400
2018-07-06,94.7634506225586,101.16000366210938,101.43000030517578,99.66999816894533,99.88999938964844,19234600
2018-07-09,95.40982818603516,101.8499984741211,102.25,101.25,101.6500015258789,18212000
2018-07-10,95.66276550292967,102.12000274658205,102.51000213623048,101.86000061035156,102.0,19293100
2018-07-11,95.53160858154295,101.9800033569336,102.33999633789062,101.0999984741211,101.1500015258789,19644600
2018-07-12,97.60188293457033,104.19000244140624,104.41000366210938,102.7300033569336,102.7699966430664,24335900
2018-07-13,98.76346588134766,105.43000030517578,105.5999984741211,104.08999633789062,104.37000274658205,24635200
2018-07-16,98.27635955810548,104.91000366210938,105.81999969482422,104.5199966430664,105.4000015258789,21786900
2018-07-17,99.25057983398438,105.9499969482422,106.5,104.31999969482422,104.61000061035156,25901700
2018-07-18,98.47305297851562,105.12000274658205,106.0500030517578,104.72000122070312,105.94000244140624,29493900
2018-07-19,97.79859161376952,104.4000015258789,105.30999755859376,103.88999938964844,104.93000030517578,40171600
2018-07-20,99.55035400390624,106.2699966430664,108.1999969482422,106.08000183105467,108.08000183105467,56004000
2018-07-23,101.14285278320312,107.97000122070312,108.13999938964844,106.12999725341795,106.3000030517578,29707000
2018-07-24,100.85247039794922,107.66000366210938,108.81999969482422,107.26000213623048,108.56999969482422,26316600
2018-07-25,103.82200622558594,110.83000183105467,111.1500015258789,107.5999984741211,107.95999908447266,30702100
2018-07-26,102.6885223388672,109.62000274658205,111.0,109.5,110.73999786376952,31372100
2018-07-27,100.87118530273438,107.68000030517578,110.18000030517578,106.13999938964844,110.18000030517578,37005300
2018-07-30,98.70726013183594,105.37000274658205,107.52999877929688,104.76000213623048,107.19000244140624,34668300
2018-07-31,99.3723602294922,106.08000183105467,106.72000122070312,105.37999725341795,106.48999786376952,27655200
2018-08-01,99.55970764160156,106.27999877929688,106.4499969482422,105.41999816894533,106.02999877929688,23628700
2018-08-02,100.76814270019533,107.56999969482422,108.08999633789062,104.83999633789062,105.4000015258789,26104300
2018-08-03,101.20840454101562,108.04000091552734,108.0500030517578,106.81999969482422,107.8000030517578,18659600
2018-08-06,101.29273223876952,108.12999725341795,108.41999816894533,107.55999755859376,108.12000274658205,20265900
2018-08-07,101.99532318115234,108.87999725341795,109.0999984741211,108.16999816894533,108.55999755859376,16080200
2018-08-08,102.56673431396484,109.48999786376952,109.75,108.76000213623048,109.33000183105467,15487500
2018-08-09,102.7353515625,109.66999816894533,110.16000366210938,109.5999984741211,109.70999908447266,13677200
2018-08-10,102.10772705078124,109.0,109.69000244140624,108.37999725341795,109.41999816894533,18183700
2018-08-13,101.36768341064452,108.20999908447266,109.58000183105467,108.0999984741211,109.23999786376952,18472500
2018-08-14,102.63230895996094,109.55999755859376,109.75,108.04000091552734,108.55999755859376,16788300
2018-08-15,101.24058532714844,107.66000366210938,108.98999786376952,106.81999969482422,108.48999786376952,29982800
2018-08-16,101.22175598144533,107.63999938964844,108.86000061035156,107.3000030517578,108.3000030517578,21384300
2018-08-17,101.16533660888672,107.58000183105467,107.9000015258789,106.69000244140624,107.36000061035156,18061500
2018-08-20,100.49766540527344,106.87000274658205,107.9000015258789,106.4800033569336,107.51000213623048,17914200
2018-08-21,99.6607437133789,105.9800033569336,107.3499984741211,105.8499984741211,106.91999816894533,22881900
2018-08-22,100.67634582519533,107.05999755859376,107.33999633789062,105.77999877929688,105.8499984741211,18000600
2018-08-23,101.1465072631836,107.55999755859376,108.18000030517578,106.87000274658205,107.1500015258789,18167700
2018-08-24,101.93643951416016,108.4000015258789,108.55999755859376,107.55999755859376,107.66999816894533,17234000
2018-08-27,103.06488800048828,109.5999984741211,109.63999938964844,108.51000213623048,109.2699966430664,19662300
2018-08-28,103.685546875,110.26000213623048,110.5,109.79000091552734,109.94000244140624,19151500
2018-08-29,105.340576171875,112.0199966430664,112.02999877929688,110.2699966430664,110.4499969482422,20818000
2018-08-30,105.27477264404295,111.9499969482422,112.61000061035156,111.44000244140624,111.66999816894533,22798700
2018-08-31,105.6321029663086,112.33000183105467,112.77999877929688,111.5199966430664,111.69000244140624,23222700
2018-09-04,105.04906463623048,111.70999908447266,111.95999908447266,110.22000122070312,110.8499984741211,22634600
2018-09-05,102.02107238769533,108.48999786376952,111.41999816894533,108.0999984741211,111.01000213623048,32872400
2018-09-06,102.25615692138672,108.73999786376952,108.98999786376952,107.51000213623048,108.25,23477600
2018-09-07,101.7577667236328,108.20999908447266,108.72000122070312,107.2300033569336,108.2300033569336,22498600
2018-09-10,102.8580093383789,109.37999725341795,109.63999938964844,108.36000061035156,108.83999633789062,20727900
2018-09-11,104.60710144042967,111.23999786376952,111.58999633789062,108.88999938964844,108.9000015258789,24301800
2018-09-12,105.04906463623048,111.70999908447266,111.8499984741211,110.51000213623048,111.43000030517578,18891100
2018-09-13,106.17752838134766,112.91000366210938,113.7300033569336,112.12000274658205,112.12000274658205,26055600
2018-09-14,106.61006927490234,113.37000274658205,113.7300033569336,112.44000244140624,113.36000061035156,19122300
2018-09-17,105.45343017578124,112.13999938964844,113.6999969482422,111.86000061035156,113.69000244140624,20736500
2018-09-18,106.45964813232422,113.20999908447266,113.6999969482422,111.72000122070312,112.19000244140624,22170900
2018-09-19,105.0396728515625,111.6999969482422,113.31999969482422,111.04000091552734,113.0500030517578,21728400
2018-09-20,106.79814910888672,113.56999969482422,113.8000030517578,111.93000030517578,112.27999877929688,23714500
2018-09-21,107.44702911376952,114.26000213623048,115.29000091552734,113.51000213623048,114.0,71229700
2018-09-24,107.83259582519533,114.66999816894533,114.9000015258789,112.22000122070312,113.02999877929688,27334500
2018-09-25,107.62569427490234,114.4499969482422,115.0999984741211,113.75,114.8000030517578,22668000
2018-09-26,107.18372344970705,113.9800033569336,115.05999755859376,113.73999786376952,114.47000122070312,19352000
2018-09-27,107.58807373046876,114.41000366210938,114.91000366210938,114.1999969482422,114.77999877929688,19091300
2018-09-28,107.5504379272461,114.37000274658205,114.56999969482422,113.68000030517578,114.19000244140624,21647800
2018-10-01,108.71653747558594,115.61000061035156,115.68000030517578,114.7300033569336,114.75,18883100
2018-10-02,108.2839584350586,115.1500015258789,115.83999633789062,114.44000244140624,115.3000030517578,20787200
2018-10-03,108.30274963378906,115.16999816894533,116.18000030517578,114.93000030517578,115.41999816894533,16648000
2018-10-04,106.06468200683594,112.79000091552734,114.76000213623048,111.62999725341795,114.61000061035156,34821700
2018-10-05,105.4440460205078,112.12999725341795,113.16999816894533,110.63999938964844,112.62999725341795,29068900
2018-10-08,104.24036407470705,110.8499984741211,112.02999877929688,109.33999633789062,111.66000366210938,29640600
2018-10-09,105.56627655029295,112.26000213623048,113.08000183105467,110.8000030517578,111.13999938964844,26198600
2018-10-10,99.83000946044922,106.16000366210938,111.5,105.79000091552734,111.23999786376952,61376300
2018-10-11,99.59491729736328,105.91000366210938,108.93000030517578,104.1999969482422,105.3499984741211,63904300
2018-10-12,103.03667449951172,109.56999969482422,111.23999786376952,107.12000274658205,109.01000213623048,47742100
2018-10-15,101.18415069580078,107.5999984741211,109.4800033569336,106.9499969482422,108.91000366210938,32068100
2018-10-16,104.38140869140624,111.0,111.41000366210938,108.9499969482422,109.54000091552734,31610200
2018-10-17,104.10869598388672,110.70999908447266,111.80999755859376,109.5500030517578,111.68000030517578,26548200
2018-10-18,102.03046417236328,108.5,110.52999877929688,107.83000183105467,110.0999984741211,32506200
2018-10-19,102.18093872070312,108.66000366210938,110.86000061035156,108.20999908447266,108.93000030517578,32785500
2018-10-22,103.09310913085938,109.62999725341795,110.54000091552734,108.23999786376952,109.31999969482422,26545600
2018-10-23,101.6543426513672,108.0999984741211,108.97000122070312,105.11000061035156,107.7699966430664,43770400
2018-10-24,96.21896362304688,102.31999969482422,108.48999786376952,101.58999633789062,108.41000366210938,63897800
2018-10-25,101.8424072265625,108.3000030517578,109.2699966430664,106.1500015258789,106.5500030517578,61646800
2018-10-26,100.58228302001952,106.95999908447266,108.75,104.76000213623048,105.69000244140624,55523100
2018-10-29,97.65773010253906,103.8499984741211,108.6999969482422,101.62999725341795,108.11000061035156,55162000
2018-10-30,97.54488372802734,103.7300033569336,104.37999725341795,100.11000061035156,103.66000366210938,65350900
2018-10-31,100.44123840332033,106.80999755859376,108.13999938964844,105.38999938964844,105.44000244140624,51062400
2018-11-01,99.60430908203124,105.91999816894533,107.31999969482422,105.52999877929688,107.0500030517578,33384200
2018-11-02,99.83000946044922,106.16000366210938,107.31999969482422,104.9800033569336,106.4800033569336,37680200
2018-11-05,101.09949493408205,107.51000213623048,107.73999786376952,105.9000015258789,106.37000274658205,27922100
2018-11-06,101.2969741821289,107.72000122070312,108.83999633789062,106.27999877929688,107.37999725341795,24340200
2018-11-07,105.2841796875,111.95999908447266,112.23999786376952,109.4000015258789,109.44000244140624,37901700
2018-11-08,105.0866928100586,111.75,112.20999908447266,110.91000366210938,111.8000030517578,25644100
2018-11-09,103.03667449951172,109.56999969482422,111.4499969482422,108.76000213623048,110.8499984741211,32039200
2018-11-12,100.49766540527344,106.87000274658205,109.95999908447266,106.0999984741211,109.41999816894533,33621800
2018-11-13,100.56350708007812,106.94000244140624,108.73999786376952,106.63999938964844,107.5500030517578,35374600
2018-11-14,99.1374053955078,104.97000122070312,108.26000213623048,104.47000122070312,108.0999984741211,39495100
2018-11-15,101.3190460205078,107.27999877929688,107.8000030517578,103.91000366210938,104.98999786376952,38505200
2018-11-16,102.2729263305664,108.29000091552734,108.87999725341795,106.8000030517578,107.08000183105467,33502100
2018-11-19,98.80687713623048,104.62000274658205,108.55999755859376,103.5500030517578,108.2699966430664,44773900
2018-11-20,96.05853271484376,101.70999908447266,102.97000122070312,99.3499984741211,101.8000030517578,64052500
2018-11-21,97.38076782226562,103.11000061035156,104.43000030517578,102.23999786376952,103.5999984741211,28130600
2018-11-23,97.34296417236328,103.06999969482422,103.80999755859376,102.0,102.16999816894533,13823100
2018-11-26,100.55404663085938,106.47000122070312,106.62999725341795,104.58000183105467,104.79000091552734,32336200
2018-11-27,101.18682098388672,107.13999938964844,107.33000183105467,105.36000061035156,106.2699966430664,29124500
2018-11-28,104.94567108154295,111.12000274658205,111.33000183105467,107.86000061035156,107.88999938964844,46788500
2018-11-29,104.0673599243164,110.19000244140624,111.12000274658205,109.02999877929688,110.33000183105467,28123200
2018-11-30,104.72846221923828,110.88999938964844,110.97000122070312,109.36000061035156,110.6999969482422,33665600
2018-12-03,105.86177825927734,112.08999633789062,113.41999816894533,110.7300033569336,113.0,34732800
2018-12-04,102.4901351928711,108.5199966430664,112.63999938964844,108.20999908447266,111.94000244140624,45197000
2018-12-06,103.12290954589844,109.19000244140624,109.23999786376952,105.0,105.81999969482422,49107400
2018-12-07,98.99574279785156,104.81999969482422,109.4499969482422,104.3000030517578,108.37999725341795,45044900
2018-12-10,101.61180114746094,107.58999633789062,107.9800033569336,103.88999938964844,104.8000030517578,40801500
2018-12-11,102.55624389648438,108.58999633789062,110.9499969482422,107.44000244140624,109.8000030517578,42381900
2018-12-12,103.01901245117188,109.08000183105467,111.2699966430664,109.04000091552734,110.88999938964844,36183000
2018-12-13,103.36846923828124,109.4499969482422,110.87000274658205,108.62999725341795,109.58000183105467,31333400
2018-12-14,100.13850402832033,106.02999877929688,109.26000213623048,105.5,108.25,47043100
2018-12-17,97.17298889160156,102.88999938964844,105.8000030517578,101.70999908447266,105.41000366210938,56957300
2018-12-18,98.19293975830078,103.97000122070312,104.51000213623048,102.5199966430664,103.75,49319200
2018-12-19,97.92853546142578,103.69000244140624,106.87999725341795,101.3499984741211,103.6500015258789,68198200
2018-12-20,95.86962890625,101.51000213623048,104.30999755859376,98.77999877929688,103.0500030517578,70334200
2018-12-21,92.77191162109376,98.2300033569336,103.0,97.45999908447266,101.62999725341795,111242100
2018-12-24,88.89971160888672,94.12999725341795,97.97000122070312,93.9800033569336,97.68000030517578,43935200
2018-12-26,94.9724349975586,100.55999755859376,100.69000244140624,93.95999908447266,95.13999938964844,51634800
2018-12-27,95.55797576904295,101.18000030517578,101.19000244140624,96.4000015258789,99.3000030517578,49498500
2018-12-28,94.8118896484375,100.38999938964844,102.41000366210938,99.5199966430664,102.08999633789062,38196300
