Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,26.6299991607666,26.790000915527344,26.393999099731445,26.477500915527344,26.412099838256836,26480000
2015-01-05,26.357500076293945,26.399499893188477,25.887500762939453,25.972999572753906,25.908843994140625,41182000
2015-01-06,26.024999618530273,26.06049919128418,25.27750015258789,25.332000732421875,25.26943016052246,54456000
2015-01-07,25.547500610351562,25.574499130249023,25.1825008392334,25.25749969482422,25.195114135742188,46918000
2015-01-08,25.07550048828125,25.375,24.750999450683594,25.345500946044922,25.282896041870117,73054000
2015-01-09,25.409000396728516,25.43000030517578,24.9325008392334,25.035999298095703,24.974159240722656,42000000
2015-01-12,24.961999893188477,25.013999938964844,24.545499801635742,24.85300064086914,24.79161262512207,57138000
2015-01-13,25.12849998474121,25.43000030517578,24.863000869750977,25.09000015258789,25.028026580810547,60958000
2015-01-14,25.020999908447266,25.413000106811523,24.908000946044922,25.296499252319336,25.2340145111084,52800000
2015-01-15,25.444499969482422,25.487499237060547,25.100500106811523,25.20050048828125,25.138254165649414,51068000
2015-01-16,25.157499313354492,25.542499542236328,25.154499053955078,25.523000717163086,25.459957122802734,49658000
2015-01-20,25.638500213623047,25.780500411987305,25.4685001373291,25.496999740600586,25.43402099609375,46796000
2015-01-21,25.54199981689453,26.092500686645508,25.47949981689453,26.019500732421875,25.955230712890625,46356000
2015-01-22,26.149999618530273,26.941999435424805,26.095500946044922,26.864999771118164,26.798643112182617,56068000
2015-01-23,26.901500701904297,27.27050018310547,26.787500381469727,27.09749984741211,27.030567169189453,45966000
2015-01-26,27.075000762939453,27.075000762939453,26.603500366210938,26.836000442504883,26.76971435546875,30932000
2015-01-27,26.56999969482422,26.638999938964844,26.042999267578125,26.059499740600586,25.99513053894043,39148000
2015-01-28,26.25,26.284500122070312,25.61750030517578,25.62150001525879,25.55821418762207,35822000
2015-01-29,25.645000457763672,25.75950050354004,25.173999786376953,25.661500930786133,25.598115921020508,79018000
2015-01-30,25.950000762939453,27.155000686645508,25.909000396728516,26.877500534057617,26.811111450195312,121108000
2015-02-02,26.715999603271484,26.825000762939453,26.086000442504883,26.610000610351562,26.544273376464844,75378000
